State,Year,Quarter,District,Register_users,App_opens
meghalaya,2020,3,north_garo_hills_district,5242,81708
meghalaya,2020,3,south_west_khasi_hills_district,1169,22236
meghalaya,2020,3,west_garo_hills_district,34201,541797
meghalaya,2020,3,south_garo_hills_district,4370,72019
meghalaya,2020,3,east_jaintia_hills_district,11084,213957
meghalaya,2020,3,south_west_garo_hills_district,5082,86439
meghalaya,2020,3,east_khasi_hills_district,65268,878005
meghalaya,2020,3,east_garo_hills_district,5002,81354
meghalaya,2020,3,ribhoi_district,15427,256534
meghalaya,2020,3,west_jaintia_hills_district,6997,95731
meghalaya,2020,3,west_khasi_hills_district,3899,54754
meghalaya,2020,4,north_garo_hills_district,5914,92098
meghalaya,2020,4,south_west_khasi_hills_district,1364,26083
meghalaya,2020,4,west_garo_hills_district,37988,606770
meghalaya,2020,4,south_garo_hills_district,5006,78371
meghalaya,2020,4,east_jaintia_hills_district,12337,244254
meghalaya,2020,4,south_west_garo_hills_district,5772,90481
meghalaya,2020,4,east_khasi_hills_district,72639,1022983
meghalaya,2020,4,east_garo_hills_district,5777,92633
meghalaya,2020,4,ribhoi_district,17198,324447
meghalaya,2020,4,west_jaintia_hills_district,7968,105256
meghalaya,2020,4,west_khasi_hills_district,4484,62541
meghalaya,2021,1,north_garo_hills_district,6392,87414
meghalaya,2021,1,south_west_khasi_hills_district,1479,25803
meghalaya,2021,1,west_garo_hills_district,40993,624759
meghalaya,2021,1,south_garo_hills_district,5439,81330
meghalaya,2021,1,east_jaintia_hills_district,13460,304466
meghalaya,2021,1,south_west_garo_hills_district,6276,81312
meghalaya,2021,1,east_khasi_hills_district,78429,1079909
meghalaya,2021,1,east_garo_hills_district,6237,84371
meghalaya,2021,1,ribhoi_district,18641,402509
meghalaya,2021,1,west_jaintia_hills_district,8665,98578
meghalaya,2021,1,west_khasi_hills_district,4858,68575
meghalaya,2021,2,north_garo_hills_district,6951,373360
meghalaya,2021,2,south_west_khasi_hills_district,1616,186895
meghalaya,2021,2,west_garo_hills_district,44151,1729335
meghalaya,2021,2,south_garo_hills_district,5922,423241
meghalaya,2021,2,east_jaintia_hills_district,14530,750075
meghalaya,2021,2,south_west_garo_hills_district,6835,368339
meghalaya,2021,2,east_khasi_hills_district,84124,1511469
meghalaya,2021,2,east_garo_hills_district,6754,388838
meghalaya,2021,2,ribhoi_district,20098,773596
meghalaya,2021,2,west_jaintia_hills_district,9409,426978
meghalaya,2021,2,west_khasi_hills_district,5296,358678
meghalaya,2021,3,north_garo_hills_district,7584,514829
meghalaya,2021,3,south_west_khasi_hills_district,1802,266385
meghalaya,2021,3,west_garo_hills_district,47869,2349399
meghalaya,2021,3,south_garo_hills_district,6442,552240
meghalaya,2021,3,east_jaintia_hills_district,15847,986899
meghalaya,2021,3,south_west_garo_hills_district,7531,527856
meghalaya,2021,3,east_khasi_hills_district,90505,2044296
meghalaya,2021,3,east_garo_hills_district,7389,652951
meghalaya,2021,3,ribhoi_district,21875,973925
meghalaya,2021,3,west_jaintia_hills_district,10337,591674
meghalaya,2021,3,west_khasi_hills_district,5884,492502
meghalaya,2021,4,north_garo_hills_district,8212,217752
meghalaya,2021,4,south_west_khasi_hills_district,1986,47102
meghalaya,2021,4,west_garo_hills_district,51617,1414661
meghalaya,2021,4,south_garo_hills_district,7005,153237
meghalaya,2021,4,east_jaintia_hills_district,17115,672885
meghalaya,2021,4,south_west_garo_hills_district,8197,209067
meghalaya,2021,4,east_khasi_hills_district,96942,1850500
meghalaya,2021,4,east_garo_hills_district,8015,210176
meghalaya,2021,4,ribhoi_district,23562,898927
meghalaya,2021,4,west_jaintia_hills_district,11189,221642
meghalaya,2021,4,west_khasi_hills_district,6428,152645
meghalaya,2022,1,north_garo_hills_district,8795,1305426
meghalaya,2022,1,south_west_khasi_hills_district,2130,919454
meghalaya,2022,1,west_garo_hills_district,55028,5145619
meghalaya,2022,1,south_garo_hills_district,7508,1362153
meghalaya,2022,1,east_jaintia_hills_district,18301,2282567
meghalaya,2022,1,south_west_garo_hills_district,8758,1573185
meghalaya,2022,1,east_khasi_hills_district,102838,3580903
meghalaya,2022,1,east_garo_hills_district,8578,1693715
meghalaya,2022,1,ribhoi_district,25112,2465091
meghalaya,2022,1,west_jaintia_hills_district,11952,1483829
meghalaya,2022,1,west_khasi_hills_district,6839,1822164
meghalaya,2022,2,north_garo_hills_district,9312,1591079
meghalaya,2022,2,south_west_khasi_hills_district,2239,967828
meghalaya,2022,2,west_garo_hills_district,58178,5515309
meghalaya,2022,2,south_garo_hills_district,7922,1552068
meghalaya,2022,2,east_jaintia_hills_district,19314,2579775
meghalaya,2022,2,south_west_garo_hills_district,9266,2085169
meghalaya,2022,2,east_khasi_hills_district,108330,4295381
meghalaya,2022,2,east_garo_hills_district,9052,1824456
meghalaya,2022,2,ribhoi_district,26541,3111276
meghalaya,2022,2,west_jaintia_hills_district,12593,1661994
meghalaya,2022,2,west_khasi_hills_district,7196,2274657
meghalaya,2022,3,north_garo_hills_district,9773,1455727
meghalaya,2022,3,south_west_khasi_hills_district,2308,1476090
meghalaya,2022,3,west_garo_hills_district,61273,6088916
meghalaya,2022,3,south_garo_hills_district,8265,1884547
meghalaya,2022,3,east_jaintia_hills_district,20320,2781426
meghalaya,2022,3,south_west_garo_hills_district,9735,1989507
meghalaya,2022,3,east_khasi_hills_district,113816,5964535
meghalaya,2022,3,east_garo_hills_district,9484,2483744
meghalaya,2022,3,ribhoi_district,27844,4219195
meghalaya,2022,3,west_jaintia_hills_district,13176,1931694
meghalaya,2022,3,west_khasi_hills_district,7493,2320754
meghalaya,2022,4,north_garo_hills_district,10145,337500
meghalaya,2022,4,south_west_khasi_hills_district,2366,71535
meghalaya,2022,4,west_garo_hills_district,63792,2577134
meghalaya,2022,4,south_garo_hills_district,8553,345912
meghalaya,2022,4,east_jaintia_hills_district,21201,1128114
meghalaya,2022,4,south_west_garo_hills_district,10062,354549
meghalaya,2022,4,east_khasi_hills_district,118978,2783731
meghalaya,2022,4,east_garo_hills_district,9846,353379
meghalaya,2022,4,ribhoi_district,29041,1539014
meghalaya,2022,4,west_jaintia_hills_district,13633,372211
meghalaya,2022,4,west_khasi_hills_district,7705,242845
meghalaya,2023,1,north_garo_hills_district,10580,1741732
meghalaya,2023,1,south_west_khasi_hills_district,2429,1569432
meghalaya,2023,1,west_garo_hills_district,66808,8814912
meghalaya,2023,1,south_garo_hills_district,8897,3233097
meghalaya,2023,1,east_jaintia_hills_district,22122,4590552
meghalaya,2023,1,south_west_garo_hills_district,10504,2096173
meghalaya,2023,1,east_khasi_hills_district,124181,6379175
meghalaya,2023,1,east_garo_hills_district,10235,4334534
meghalaya,2023,1,ribhoi_district,30369,6094267
meghalaya,2023,1,west_jaintia_hills_district,14218,2830443
meghalaya,2023,1,west_khasi_hills_district,7981,3002602
meghalaya,2023,2,north_garo_hills_district,11135,2256400
meghalaya,2023,2,south_west_khasi_hills_district,2566,889458
meghalaya,2023,2,west_garo_hills_district,69925,11973323
meghalaya,2023,2,south_garo_hills_district,9386,2429485
meghalaya,2023,2,east_jaintia_hills_district,23231,5209244
meghalaya,2023,2,south_west_garo_hills_district,11073,2321365
meghalaya,2023,2,east_khasi_hills_district,129260,6393250
meghalaya,2023,2,east_garo_hills_district,10727,4155166
meghalaya,2023,2,ribhoi_district,31744,6500712
meghalaya,2023,2,west_jaintia_hills_district,14912,2861681
meghalaya,2023,2,west_khasi_hills_district,8423,2347150
meghalaya,2023,3,north_garo_hills_district,11624,3631495
meghalaya,2023,3,south_west_khasi_hills_district,2709,3612805
meghalaya,2023,3,west_garo_hills_district,73025,14240950
meghalaya,2023,3,south_garo_hills_district,9809,4984886
meghalaya,2023,3,east_jaintia_hills_district,24260,4928725
meghalaya,2023,3,south_west_garo_hills_district,11626,4845999
meghalaya,2023,3,east_khasi_hills_district,134378,15120022
meghalaya,2023,3,east_garo_hills_district,11212,6810705
meghalaya,2023,3,ribhoi_district,33175,8327821
meghalaya,2023,3,west_jaintia_hills_district,15633,3522212
meghalaya,2023,3,west_khasi_hills_district,8831,5030245
meghalaya,2023,4,north_garo_hills_district,12086,1370990
meghalaya,2023,4,south_west_khasi_hills_district,2820,951032
meghalaya,2023,4,west_garo_hills_district,75911,8470147
meghalaya,2023,4,south_garo_hills_district,10230,994502
meghalaya,2023,4,east_jaintia_hills_district,25185,2351801
meghalaya,2023,4,south_west_garo_hills_district,12113,2360969
meghalaya,2023,4,east_khasi_hills_district,139387,7873070
meghalaya,2023,4,east_garo_hills_district,11648,1075641
meghalaya,2023,4,ribhoi_district,34488,2894403
meghalaya,2023,4,west_jaintia_hills_district,16280,1127955
meghalaya,2023,4,west_khasi_hills_district,9182,887116
meghalaya,2024,1,north_garo_hills_district,12685,7512912
meghalaya,2024,1,south_west_khasi_hills_district,2998,55963720
meghalaya,2024,1,west_garo_hills_district,79443,45427673
meghalaya,2024,1,south_garo_hills_district,10792,7841254
meghalaya,2024,1,east_jaintia_hills_district,26338,10600995
meghalaya,2024,1,south_west_garo_hills_district,12769,15329168
meghalaya,2024,1,east_khasi_hills_district,145281,19716748
meghalaya,2024,1,east_garo_hills_district,12249,12407008
meghalaya,2024,1,ribhoi_district,36099,13654154
meghalaya,2024,1,west_jaintia_hills_district,17113,6950419
meghalaya,2024,1,west_khasi_hills_district,9685,11724716
meghalaya,2024,2,north_garo_hills_district,13156,15730885
meghalaya,2024,2,south_west_khasi_hills_district,3086,14875386
meghalaya,2024,2,west_garo_hills_district,82499,53199340
meghalaya,2024,2,south_garo_hills_district,11161,13477817
meghalaya,2024,2,east_jaintia_hills_district,27419,12662215
meghalaya,2024,2,south_west_garo_hills_district,13255,26138440
meghalaya,2024,2,east_khasi_hills_district,150809,17147259
meghalaya,2024,2,east_garo_hills_district,12734,19297941
meghalaya,2024,2,ribhoi_district,37444,12587953
meghalaya,2024,2,west_jaintia_hills_district,17766,10165579
meghalaya,2024,2,west_khasi_hills_district,10013,9366217
meghalaya,2024,3,north_garo_hills_district,25555,15255367
meghalaya,2024,3,south_west_khasi_hills_district,5772,8635768
meghalaya,2024,3,west_garo_hills_district,129037,51601174
meghalaya,2024,3,south_garo_hills_district,18167,19596289
meghalaya,2024,3,east_jaintia_hills_district,41061,12182177
meghalaya,2024,3,south_west_garo_hills_district,27906,13375243
meghalaya,2024,3,east_khasi_hills_district,177957,52501932
meghalaya,2024,3,ri_bhoi_district,62726,50024972
meghalaya,2024,3,east_garo_hills_district,23080,18225446
meghalaya,2024,3,west_jaintia_hills_district,22926,17062176
meghalaya,2024,3,eastern_west_khasi_hills_district,4348,12600444
meghalaya,2024,3,west_khasi_hills_district,9967,21411956
meghalaya,2024,4,north_garo_hills_district,26823,2239708
meghalaya,2024,4,south_west_khasi_hills_district,6102,570391
meghalaya,2024,4,west_garo_hills_district,134833,10642066
meghalaya,2024,4,south_garo_hills_district,19117,1445184
meghalaya,2024,4,east_jaintia_hills_district,42383,3309448
meghalaya,2024,4,south_west_garo_hills_district,29222,2853441
meghalaya,2024,4,east_khasi_hills_district,184163,12708608
meghalaya,2024,4,ri_bhoi_district,65395,5612437
meghalaya,2024,4,east_garo_hills_district,24279,1874517
meghalaya,2024,4,west_jaintia_hills_district,23920,1518853
meghalaya,2024,4,eastern_west_khasi_hills_district,4559,558905
meghalaya,2024,4,west_khasi_hills_district,10476,1074209
mizoram,2018,1,serchhip_district,299,0
mizoram,2018,1,aizawl_district,4550,0
mizoram,2018,1,lunglei_district,879,0
mizoram,2018,1,mamit_district,316,0
mizoram,2018,1,lawngtlai_district,474,0
mizoram,2018,1,kolasib_district,486,0
mizoram,2018,1,champhai_district,358,0
mizoram,2018,1,saiha_district,231,0
mizoram,2018,2,serchhip_district,440,0
mizoram,2018,2,aizawl_district,6211,0
mizoram,2018,2,lunglei_district,1241,0
mizoram,2018,2,mamit_district,435,0
mizoram,2018,2,lawngtlai_district,607,0
mizoram,2018,2,kolasib_district,692,0
mizoram,2018,2,champhai_district,501,0
mizoram,2018,2,saiha_district,295,0
mizoram,2018,3,serchhip_district,633,0
mizoram,2018,3,aizawl_district,8460,0
mizoram,2018,3,lunglei_district,1751,0
mizoram,2018,3,mamit_district,599,0
mizoram,2018,3,lawngtlai_district,922,0
mizoram,2018,3,kolasib_district,1012,0
mizoram,2018,3,champhai_district,729,0
mizoram,2018,3,saiha_district,396,0
mizoram,2018,4,serchhip_district,857,0
mizoram,2018,4,aizawl_district,11131,0
mizoram,2018,4,lunglei_district,2391,0
mizoram,2018,4,mamit_district,835,0
mizoram,2018,4,lawngtlai_district,1254,0
mizoram,2018,4,kolasib_district,1393,0
mizoram,2018,4,champhai_district,1001,0
mizoram,2018,4,saiha_district,503,0
mizoram,2019,1,serchhip_district,1047,0
mizoram,2019,1,aizawl_district,13422,0
mizoram,2019,1,lunglei_district,2910,0
mizoram,2019,1,mamit_district,1096,0
mizoram,2019,1,lawngtlai_district,1648,0
mizoram,2019,1,kolasib_district,1730,0
mizoram,2019,1,champhai_district,1179,0
mizoram,2019,1,saiha_district,638,0
mizoram,2019,2,serchhip_district,1295,6610
mizoram,2019,2,aizawl_district,15934,70288
mizoram,2019,2,lunglei_district,3575,18099
mizoram,2019,2,mamit_district,1428,8927
mizoram,2019,2,lawngtlai_district,2133,10945
mizoram,2019,2,kolasib_district,2120,10299
mizoram,2019,2,champhai_district,1429,4109
mizoram,2019,2,saiha_district,782,3748
mizoram,2019,3,serchhip_district,1512,24464
mizoram,2019,3,aizawl_district,18992,240545
mizoram,2019,3,lunglei_district,4197,61478
mizoram,2019,3,mamit_district,1655,30424
mizoram,2019,3,lawngtlai_district,2647,34294
mizoram,2019,3,kolasib_district,2497,35460
mizoram,2019,3,champhai_district,1733,16362
mizoram,2019,3,saiha_district,901,14807
mizoram,2019,4,serchhip_district,1735,27104
mizoram,2019,4,aizawl_district,21865,272225
mizoram,2019,4,lunglei_district,4926,69976
mizoram,2019,4,mamit_district,1996,38555
mizoram,2019,4,lawngtlai_district,3255,40784
mizoram,2019,4,kolasib_district,2929,45961
mizoram,2019,4,champhai_district,2067,21506
mizoram,2019,4,saiha_district,1036,13057
mizoram,2020,1,serchhip_district,1992,32938
mizoram,2020,1,aizawl_district,25253,311082
mizoram,2020,1,lunglei_district,5778,88472
mizoram,2020,1,mamit_district,2379,47970
mizoram,2020,1,lawngtlai_district,3996,63102
mizoram,2020,1,kolasib_district,3360,54171
mizoram,2020,1,champhai_district,2448,27677
mizoram,2020,1,saiha_district,1293,19271
mizoram,2020,2,serchhip_district,2379,36361
mizoram,2020,2,aizawl_district,29637,335207
mizoram,2020,2,lunglei_district,7006,108200
mizoram,2020,2,mamit_district,2911,57414
mizoram,2020,2,lawngtlai_district,4977,86175
mizoram,2020,2,kolasib_district,4022,58398
mizoram,2020,2,champhai_district,3052,33178
mizoram,2020,2,saiha_district,1590,24375
mizoram,2020,3,serchhip_district,2871,42356
mizoram,2020,3,aizawl_district,36225,447023
mizoram,2020,3,lunglei_district,8442,125325
mizoram,2020,3,mamit_district,3597,63884
mizoram,2020,3,lawngtlai_district,6412,113452
mizoram,2020,3,kolasib_district,4923,62203
mizoram,2020,3,champhai_district,3883,43126
mizoram,2020,3,saiha_district,1962,27496
mizoram,2020,4,serchhip_district,3313,52819
mizoram,2020,4,aizawl_district,41500,529828
mizoram,2020,4,lunglei_district,9794,152987
mizoram,2020,4,mamit_district,4083,71430
mizoram,2020,4,lawngtlai_district,7618,129218
mizoram,2020,4,kolasib_district,5599,74081
mizoram,2020,4,champhai_district,4550,52622
mizoram,2020,4,saiha_district,2274,33197
mizoram,2021,1,serchhip_district,3582,54129
mizoram,2021,1,aizawl_district,45103,567367
mizoram,2021,1,lunglei_district,10638,166946
mizoram,2021,1,mamit_district,4467,79255
mizoram,2021,1,lawngtlai_district,8386,137614
mizoram,2021,1,kolasib_district,6120,96924
mizoram,2021,1,champhai_district,4968,55350
mizoram,2021,1,saiha_district,2486,35629
mizoram,2021,2,serchhip_district,3884,303117
mizoram,2021,2,aizawl_district,48525,956557
mizoram,2021,2,lunglei_district,11491,780417
mizoram,2021,2,mamit_district,4882,453423
mizoram,2021,2,lawngtlai_district,9096,550626
mizoram,2021,2,kolasib_district,6624,510345
mizoram,2021,2,champhai_district,5366,249755
mizoram,2021,2,saiha_district,2684,210357
mizoram,2021,3,serchhip_district,4255,387777
mizoram,2021,3,aizawl_district,52313,1288111
mizoram,2021,3,lunglei_district,12614,970616
mizoram,2021,3,mamit_district,5392,624924
mizoram,2021,3,lawngtlai_district,9954,684849
mizoram,2021,3,kolasib_district,7229,736071
mizoram,2021,3,champhai_district,5935,454912
mizoram,2021,3,saiha_district,2955,238458
mizoram,2021,4,serchhip_district,4614,99728
mizoram,2021,4,aizawl_district,56005,896356
mizoram,2021,4,lunglei_district,13668,295869
mizoram,2021,4,mamit_district,5887,175533
mizoram,2021,4,lawngtlai_district,10738,256494
mizoram,2021,4,kolasib_district,7850,185446
mizoram,2021,4,champhai_district,6447,126351
mizoram,2021,4,saiha_district,3196,58341
mizoram,2022,1,serchhip_district,4906,920558
mizoram,2022,1,aizawl_district,59433,2197478
mizoram,2022,1,lunglei_district,14538,3219546
mizoram,2022,1,mamit_district,6299,1986920
mizoram,2022,1,lawngtlai_district,11459,1752134
mizoram,2022,1,kolasib_district,8375,2007152
mizoram,2022,1,champhai_district,6875,2016621
mizoram,2022,1,saiha_district,3410,786248
mizoram,2022,2,serchhip_district,5170,894658
mizoram,2022,2,aizawl_district,62605,2748818
mizoram,2022,2,lunglei_district,15302,2951387
mizoram,2022,2,mamit_district,6641,2413372
mizoram,2022,2,lawngtlai_district,12114,2270215
mizoram,2022,2,kolasib_district,8872,2351887
mizoram,2022,2,champhai_district,7233,2153488
mizoram,2022,2,saiha_district,3598,862725
mizoram,2022,3,serchhip_district,5390,730041
mizoram,2022,3,aizawl_district,65940,2195876
mizoram,2022,3,lunglei_district,16062,2569119
mizoram,2022,3,mamit_district,6931,2217320
mizoram,2022,3,lawngtlai_district,12771,2317141
mizoram,2022,3,kolasib_district,9300,2635671
mizoram,2022,3,champhai_district,7576,1760032
mizoram,2022,3,saiha_district,3765,1131963
mizoram,2022,4,serchhip_district,5551,119776
mizoram,2022,4,aizawl_district,68925,1314560
mizoram,2022,4,lunglei_district,16676,464686
mizoram,2022,4,mamit_district,7086,285294
mizoram,2022,4,lawngtlai_district,13303,425324
mizoram,2022,4,kolasib_district,9602,271438
mizoram,2022,4,champhai_district,7814,170238
mizoram,2022,4,saiha_district,3913,93235
mizoram,2023,1,serchhip_district,5783,807510
mizoram,2023,1,aizawl_district,71979,3916312
mizoram,2023,1,lunglei_district,17393,4205434
mizoram,2023,1,mamit_district,7399,3348929
mizoram,2023,1,lawngtlai_district,13917,2234860
mizoram,2023,1,kolasib_district,10051,5824070
mizoram,2023,1,champhai_district,8148,2758992
mizoram,2023,1,saiha_district,4081,1307587
mizoram,2023,2,serchhip_district,6084,957212
mizoram,2023,2,aizawl_district,74977,3406525
mizoram,2023,2,lunglei_district,18222,2875362
mizoram,2023,2,mamit_district,7820,3184651
mizoram,2023,2,lawngtlai_district,14604,3077883
mizoram,2023,2,kolasib_district,10535,5267068
mizoram,2023,2,champhai_district,8546,1944590
mizoram,2023,2,saiha_district,4273,1155356
mizoram,2023,3,serchhip_district,6340,891385
mizoram,2023,3,aizawl_district,78038,3938004
mizoram,2023,3,lunglei_district,19056,5036454
mizoram,2023,3,mamit_district,8205,5275324
mizoram,2023,3,lawngtlai_district,15259,4808360
mizoram,2023,3,kolasib_district,11036,5113804
mizoram,2023,3,champhai_district,8968,2885601
mizoram,2023,3,saiha_district,4476,1070511
mizoram,2023,4,serchhip_district,6635,177825
mizoram,2023,4,aizawl_district,81008,4534782
mizoram,2023,4,lunglei_district,19893,1108045
mizoram,2023,4,mamit_district,8589,774243
mizoram,2023,4,lawngtlai_district,15925,1087278
mizoram,2023,4,kolasib_district,11527,898332
mizoram,2023,4,champhai_district,9373,562011
mizoram,2023,4,saiha_district,4677,282294
mizoram,2024,1,serchhip_district,6995,1425069
mizoram,2024,1,aizawl_district,84499,9846822
mizoram,2024,1,lunglei_district,20891,8943798
mizoram,2024,1,mamit_district,9085,8989109
mizoram,2024,1,lawngtlai_district,16779,6350622
mizoram,2024,1,kolasib_district,12085,5160946
mizoram,2024,1,champhai_district,9876,6688651
mizoram,2024,1,saiha_district,4916,2889347
mizoram,2024,2,serchhip_district,7272,421865
mizoram,2024,2,aizawl_district,87821,7938721
mizoram,2024,2,lunglei_district,21695,8307476
mizoram,2024,2,mamit_district,9452,6120621
mizoram,2024,2,lawngtlai_district,17421,9068433
mizoram,2024,2,kolasib_district,12540,5828142
mizoram,2024,2,champhai_district,10246,4372019
mizoram,2024,2,saiha_district,5093,2113769
mizoram,2024,3,hnahthial_district,2797,479210
mizoram,2024,3,serchhip_district,8785,1903473
mizoram,2024,3,aizawl_district,109335,4225093
mizoram,2024,3,siaha_district,7056,4026452
mizoram,2024,3,lunglei_district,25124,5118767
mizoram,2024,3,mamit_district,14535,16228296
mizoram,2024,3,lawngtlai_district,24345,10059621
mizoram,2024,3,kolasib_district,17391,61537211
mizoram,2024,3,saitual_district,4674,468345
mizoram,2024,3,champhai_district,8177,5275941
mizoram,2024,3,khawzawl_district,2733,464418
mizoram,2024,4,hnahthial_district,2932,88239
mizoram,2024,4,serchhip_district,9183,319184
mizoram,2024,4,aizawl_district,113860,5237571
mizoram,2024,4,siaha_district,7374,506378
mizoram,2024,4,lunglei_district,26236,1108962
mizoram,2024,4,mamit_district,15222,1503026
mizoram,2024,4,lawngtlai_district,25334,1706403
mizoram,2024,4,kolasib_district,18177,1161098
mizoram,2024,4,saitual_district,4829,323728
mizoram,2024,4,champhai_district,8509,429133
mizoram,2024,4,khawzawl_district,2871,84109
nagaland,2018,1,mon_district,525,0
nagaland,2018,1,phek_district,487,0
nagaland,2018,1,longleng_district,121,0
nagaland,2018,1,mokokchung_district,1043,0
nagaland,2018,1,kiphire_district,168,0
nagaland,2018,1,kohima_district,3036,0
nagaland,2018,1,tuensang_district,377,0
nagaland,2018,1,peren_district,218,0
nagaland,2018,1,dimapur_district,8249,0
nagaland,2018,1,zunheboto_district,385,0
nagaland,2018,1,wokha_district,465,0
nagaland,2018,2,mon_district,892,0
nagaland,2018,2,phek_district,736,0
nagaland,2018,2,longleng_district,198,0
nagaland,2018,2,mokokchung_district,1616,0
nagaland,2018,2,kiphire_district,258,0
nagaland,2018,2,kohima_district,4395,0
nagaland,2018,2,tuensang_district,594,0
nagaland,2018,2,peren_district,358,0
nagaland,2018,2,dimapur_district,12093,0
nagaland,2018,2,zunheboto_district,593,0
nagaland,2018,2,wokha_district,703,0
nagaland,2018,3,mon_district,1287,0
nagaland,2018,3,phek_district,1083,0
nagaland,2018,3,longleng_district,307,0
nagaland,2018,3,mokokchung_district,2313,0
nagaland,2018,3,kiphire_district,465,0
nagaland,2018,3,kohima_district,6298,0
nagaland,2018,3,tuensang_district,934,0
nagaland,2018,3,peren_district,526,0
nagaland,2018,3,dimapur_district,17039,0
nagaland,2018,3,zunheboto_district,821,0
nagaland,2018,3,wokha_district,1017,0
nagaland,2018,4,mon_district,1884,0
nagaland,2018,4,phek_district,1419,0
nagaland,2018,4,longleng_district,400,0
nagaland,2018,4,mokokchung_district,2986,0
nagaland,2018,4,kiphire_district,661,0
nagaland,2018,4,kohima_district,8583,0
nagaland,2018,4,tuensang_district,1261,0
nagaland,2018,4,peren_district,710,0
nagaland,2018,4,dimapur_district,22603,0
nagaland,2018,4,zunheboto_district,1099,0
nagaland,2018,4,wokha_district,1391,0
nagaland,2019,1,mon_district,2458,0
nagaland,2019,1,phek_district,1727,0
nagaland,2019,1,longleng_district,539,0
nagaland,2019,1,mokokchung_district,3721,0
nagaland,2019,1,kiphire_district,862,0
nagaland,2019,1,kohima_district,10747,0
nagaland,2019,1,tuensang_district,1678,0
nagaland,2019,1,peren_district,884,0
nagaland,2019,1,dimapur_district,28091,0
nagaland,2019,1,zunheboto_district,1374,0
nagaland,2019,1,wokha_district,1830,0
nagaland,2019,2,mon_district,3210,22791
nagaland,2019,2,phek_district,2143,11191
nagaland,2019,2,longleng_district,733,3307
nagaland,2019,2,mokokchung_district,4655,22610
nagaland,2019,2,kiphire_district,1084,6043
nagaland,2019,2,kohima_district,13108,75589
nagaland,2019,2,tuensang_district,2152,13264
nagaland,2019,2,peren_district,1148,6185
nagaland,2019,2,dimapur_district,34567,179762
nagaland,2019,2,zunheboto_district,1680,8800
nagaland,2019,2,wokha_district,2411,12955
nagaland,2019,3,mon_district,3976,77622
nagaland,2019,3,phek_district,2642,43090
nagaland,2019,3,longleng_district,907,13903
nagaland,2019,3,mokokchung_district,5593,80637
nagaland,2019,3,kiphire_district,1251,21298
nagaland,2019,3,kohima_district,15677,255404
nagaland,2019,3,tuensang_district,2599,46041
nagaland,2019,3,peren_district,1377,22149
nagaland,2019,3,dimapur_district,41036,608938
nagaland,2019,3,zunheboto_district,2058,32884
nagaland,2019,3,wokha_district,2961,42056
nagaland,2019,4,mon_district,4863,102617
nagaland,2019,4,phek_district,3109,49838
nagaland,2019,4,longleng_district,1135,17569
nagaland,2019,4,mokokchung_district,6606,93364
nagaland,2019,4,kiphire_district,1460,22231
nagaland,2019,4,kohima_district,18232,285979
nagaland,2019,4,tuensang_district,3081,54440
nagaland,2019,4,peren_district,1623,25611
nagaland,2019,4,dimapur_district,47000,706997
nagaland,2019,4,zunheboto_district,2475,47324
nagaland,2019,4,wokha_district,3540,48581
nagaland,2020,1,mon_district,5747,119902
nagaland,2020,1,phek_district,3637,59218
nagaland,2020,1,longleng_district,1430,23944
nagaland,2020,1,mokokchung_district,7626,104247
nagaland,2020,1,kiphire_district,1814,33191
nagaland,2020,1,kohima_district,20644,320294
nagaland,2020,1,tuensang_district,3634,60792
nagaland,2020,1,peren_district,1899,31361
nagaland,2020,1,dimapur_district,53696,817430
nagaland,2020,1,zunheboto_district,2898,51964
nagaland,2020,1,wokha_district,4118,62177
nagaland,2020,2,mon_district,7917,165317
nagaland,2020,2,phek_district,4535,89799
nagaland,2020,2,longleng_district,1881,37771
nagaland,2020,2,mokokchung_district,9559,137981
nagaland,2020,2,kiphire_district,2423,50366
nagaland,2020,2,kohima_district,24236,394202
nagaland,2020,2,tuensang_district,4779,89346
nagaland,2020,2,peren_district,2534,49593
nagaland,2020,2,dimapur_district,63398,943503
nagaland,2020,2,zunheboto_district,3647,72550
nagaland,2020,2,wokha_district,5296,88851
nagaland,2020,3,mon_district,13591,278675
nagaland,2020,3,phek_district,6151,116457
nagaland,2020,3,longleng_district,2731,50281
nagaland,2020,3,mokokchung_district,13155,195554
nagaland,2020,3,kiphire_district,3306,59821
nagaland,2020,3,kohima_district,31483,486239
nagaland,2020,3,tuensang_district,7220,132509
nagaland,2020,3,peren_district,3486,63251
nagaland,2020,3,dimapur_district,79061,1243188
nagaland,2020,3,zunheboto_district,4942,95585
nagaland,2020,3,wokha_district,7980,147082
nagaland,2020,4,mon_district,14932,210817
nagaland,2020,4,phek_district,6888,116654
nagaland,2020,4,longleng_district,3091,53696
nagaland,2020,4,mokokchung_district,14511,193976
nagaland,2020,4,kiphire_district,3629,49752
nagaland,2020,4,kohima_district,34872,506507
nagaland,2020,4,tuensang_district,8177,123923
nagaland,2020,4,peren_district,3919,59618
nagaland,2020,4,dimapur_district,87807,1378850
nagaland,2020,4,zunheboto_district,5541,88612
nagaland,2020,4,wokha_district,8821,139716
nagaland,2021,1,mon_district,16154,207141
nagaland,2021,1,phek_district,7536,115057
nagaland,2021,1,longleng_district,3428,58910
nagaland,2021,1,mokokchung_district,15634,194365
nagaland,2021,1,kiphire_district,3904,50891
